t	1	2	3	jO0200	jV0300	
0.1809	-0.00550189	-0.0110038	-0.00550189	1.10038e-05	-5.50189e-06	
0.18095	-0.00548877	-0.0109775	-0.00548877	1.09775e-05	-5.48877e-06	
0.181	-0.00547563	-0.0109513	-0.00547563	1.09513e-05	-5.47563e-06	
0.18105	-0.00546248	-0.010925	-0.00546248	1.0925e-05	-5.46248e-06	
0.1811	-0.00544932	-0.0108986	-0.00544932	1.08986e-05	-5.44932e-06	
0.18115	-0.00543614	-0.0108723	-0.00543614	1.08723e-05	-5.43614e-06	
0.1812	-0.00542295	-0.0108459	-0.00542295	1.08459e-05	-5.42295e-06	
0.18125	-0.00540974	-0.0108195	-0.00540974	1.08195e-05	-5.40974e-06	
0.1813	-0.00539653	-0.0107931	-0.00539653	1.07931e-05	-5.39653e-06	
0.18135	-0.0053833	-0.0107666	-0.0053833	1.07666e-05	-5.3833e-06	
0.1814	-0.00537005	-0.0107401	-0.00537005	1.07401e-05	-5.37005e-06	
0.18145	-0.00535679	-0.0107136	-0.00535679	1.07136e-05	-5.35679e-06	
0.1815	-0.00534352	-0.010687	-0.00534352	1.0687e-05	-5.34352e-06	
0.18155	-0.00533024	-0.0106605	-0.00533024	1.06605e-05	-5.33024e-06	
0.1816	-0.00531694	-0.0106339	-0.00531694	1.06339e-05	-5.31694e-06	
0.18165	-0.00530363	-0.0106073	-0.00530363	1.06073e-05	-5.30363e-06	
0.1817	-0.00529031	-0.0105806	-0.00529031	1.05806e-05	-5.29031e-06	
0.18175	-0.00527697	-0.0105539	-0.00527697	1.05539e-05	-5.27697e-06	
0.1818	-0.00526362	-0.0105272	-0.00526362	1.05272e-05	-5.26362e-06	
0.18185	-0.00525026	-0.0105005	-0.00525026	1.05005e-05	-5.25026e-06	
0.1819	-0.00523689	-0.0104738	-0.00523689	1.04738e-05	-5.23689e-06	
0.18195	-0.0052235	-0.010447	-0.0052235	1.0447e-05	-5.2235e-06	
0.182	-0.0052101	-0.0104202	-0.0052101	1.04202e-05	-5.2101e-06	
0.18205	-0.00519668	-0.0103934	-0.00519668	1.03934e-05	-5.19668e-06	
0.1821	-0.00518326	-0.0103665	-0.00518326	1.03665e-05	-5.18326e-06	
0.18215	-0.00516982	-0.0103396	-0.00516982	1.03396e-05	-5.16982e-06	
0.1822	-0.00515636	-0.0103127	-0.00515636	1.03127e-05	-5.15636e-06	
0.18225	-0.0051429	-0.0102858	-0.0051429	1.02858e-05	-5.1429e-06	
0.1823	-0.00512942	-0.0102588	-0.00512942	1.02588e-05	-5.12942e-06	
0.18235	-0.00511593	-0.0102319	-0.00511593	1.02319e-05	-5.11593e-06	
0.1824	-0.00510243	-0.0102049	-0.00510243	1.02049e-05	-5.10243e-06	
0.18245	-0.00508891	-0.0101778	-0.00508891	1.01778e-05	-5.08891e-06	
0.1825	-0.00507538	-0.0101508	-0.00507538	1.01508e-05	-5.07538e-06	
0.18255	-0.00506184	-0.0101237	-0.00506184	1.01237e-05	-5.06184e-06	
0.1826	-0.00504829	-0.0100966	-0.00504829	1.00966e-05	-5.04829e-06	
0.18265	-0.00503472	-0.0100694	-0.00503472	1.00694e-05	-5.03472e-06	
0.1827	-0.00502115	-0.0100423	-0.00502115	1.00423e-05	-5.02115e-06	
0.18275	-0.00500756	-0.0100151	-0.00500756	1.00151e-05	-5.00756e-06	
0.1828	-0.00499395	-0.00998791	-0.00499395	9.98791e-06	-4.99395e-06	
0.18285	-0.00498034	-0.00996068	-0.00498034	9.96068e-06	-4.98034e-06	
0.1829	-0.00496671	-0.00993342	-0.00496671	9.93342e-06	-4.96671e-06	
0.18295	-0.00495307	-0.00990614	-0.00495307	9.90614e-06	-4.95307e-06	
0.183	-0.00493942	-0.00987884	-0.00493942	9.87884e-06	-4.93942e-06	
0.18305	-0.00492575	-0.00985151	-0.00492575	9.85151e-06	-4.92575e-06	
0.1831	-0.00491208	-0.00982416	-0.00491208	9.82416e-06	-4.91208e-06	
0.18315	-0.00489839	-0.00979678	-0.00489839	9.79678e-06	-4.89839e-06	
0.1832	-0.00488469	-0.00976938	-0.00488469	9.76938e-06	-4.88469e-06	
0.18325	-0.00487098	-0.00974195	-0.00487098	9.74195e-06	-4.87098e-06	
0.1833	-0.00485725	-0.00971451	-0.00485725	9.71451e-06	-4.85725e-06	
0.18335	-0.00484352	-0.00968703	-0.00484352	9.68703e-06	-4.84352e-06	
0.1834	-0.00482977	-0.00965954	-0.00482977	9.65954e-06	-4.82977e-06	
0.18345	-0.00481601	-0.00963201	-0.00481601	9.63201e-06	-4.81601e-06	
0.1835	-0.00480223	-0.00960447	-0.00480223	9.60447e-06	-4.80223e-06	
0.18355	-0.00478845	-0.0095769	-0.00478845	9.5769e-06	-4.78845e-06	
0.1836	-0.00477465	-0.00954931	-0.00477465	9.54931e-06	-4.77465e-06	
0.18365	-0.00476085	-0.00952169	-0.00476085	9.52169e-06	-4.76085e-06	
0.1837	-0.00474703	-0.00949406	-0.00474703	9.49406e-06	-4.74703e-06	
0.18375	-0.0047332	-0.00946639	-0.0047332	9.46639e-06	-4.7332e-06	
0.1838	-0.00471935	-0.00943871	-0.00471935	9.43871e-06	-4.71935e-06	
0.18385	-0.0047055	-0.009411	-0.0047055	9.411e-06	-4.7055e-06	
0.1839	-0.00469163	-0.00938327	-0.00469163	9.38327e-06	-4.69163e-06	
0.18395	-0.00467776	-0.00935551	-0.00467776	9.35551e-06	-4.67776e-06	
0.184	-0.00466387	-0.00932773	-0.00466387	9.32773e-06	-4.66387e-06	
0.18405	-0.00464997	-0.00929993	-0.00464997	9.29993e-06	-4.64997e-06	
0.1841	-0.00463605	-0.00927211	-0.00463605	9.27211e-06	-4.63605e-06	
0.18415	-0.00462213	-0.00924426	-0.00462213	9.24426e-06	-4.62213e-06	
0.1842	-0.00460819	-0.00921639	-0.00460819	9.21639e-06	-4.60819e-06	
0.18425	-0.00459425	-0.0091885	-0.00459425	9.1885e-06	-4.59425e-06	
0.1843	-0.00458029	-0.00916058	-0.00458029	9.16058e-06	-4.58029e-06	
0.18435	-0.00456632	-0.00913264	-0.00456632	9.13264e-06	-4.56632e-06	
0.1844	-0.00455234	-0.00910468	-0.00455234	9.10468e-06	-4.55234e-06	
0.18445	-0.00453835	-0.0090767	-0.00453835	9.0767e-06	-4.53835e-06	
0.1845	-0.00452435	-0.00904869	-0.00452435	9.04869e-06	-4.52435e-06	
0.18455	-0.00451033	-0.00902067	-0.00451033	9.02067e-06	-4.51033e-06	
0.1846	-0.00449631	-0.00899262	-0.00449631	8.99262e-06	-4.49631e-06	
0.18465	-0.00448227	-0.00896454	-0.00448227	8.96454e-06	-4.48227e-06	
0.1847	-0.00446822	-0.00893645	-0.00446822	8.93645e-06	-4.46822e-06	
0.18475	-0.00445417	-0.00890833	-0.00445417	8.90833e-06	-4.45417e-06	
0.1848	-0.0044401	-0.00888019	-0.0044401	8.88019e-06	-4.4401e-06	
0.18485	-0.00442602	-0.00885203	-0.00442602	8.85203e-06	-4.42602e-06	
0.1849	-0.00441193	-0.00882385	-0.00441193	8.82385e-06	-4.41193e-06	
0.18495	-0.00439782	-0.00879565	-0.00439782	8.79565e-06	-4.39782e-06	
0.185	-0.00438371	-0.00876742	-0.00438371	8.76742e-06	-4.38371e-06	
0.18505	-0.00436959	-0.00873918	-0.00436959	8.73918e-06	-4.36959e-06	
0.1851	-0.00435545	-0.00871091	-0.00435545	8.71091e-06	-4.35545e-06	
0.18515	-0.00434131	-0.00868262	-0.00434131	8.68262e-06	-4.34131e-06	
0.1852	-0.00432715	-0.0086543	-0.00432715	8.6543e-06	-4.32715e-06	
0.18525	-0.00431299	-0.00862597	-0.00431299	8.62597e-06	-4.31299e-06	
0.1853	-0.00429881	-0.00859762	-0.00429881	8.59762e-06	-4.29881e-06	
0.18535	-0.00428462	-0.00856924	-0.00428462	8.56924e-06	-4.28462e-06	
0.1854	-0.00427042	-0.00854085	-0.00427042	8.54085e-06	-4.27042e-06	
0.18545	-0.00425621	-0.00851243	-0.00425621	8.51243e-06	-4.25621e-06	
0.1855	-0.00424199	-0.00848399	-0.00424199	8.48399e-06	-4.24199e-06	
0.18555	-0.00422776	-0.00845553	-0.00422776	8.45553e-06	-4.22776e-06	
0.1856	-0.00421352	-0.00842705	-0.00421352	8.42705e-06	-4.21352e-06	
0.18565	-0.00419927	-0.00839855	-0.00419927	8.39855e-06	-4.19927e-06	
0.1857	-0.00418501	-0.00837002	-0.00418501	8.37002e-06	-4.18501e-06	
0.18575	-0.00417074	-0.00834148	-0.00417074	8.34148e-06	-4.17074e-06	
0.1858	-0.00415646	-0.00831292	-0.00415646	8.31292e-06	-4.15646e-06	
0.18585	-0.00414217	-0.00828433	-0.00414217	8.28433e-06	-4.14217e-06	
0.1859	-0.00412787	-0.00825573	-0.00412787	8.25573e-06	-4.12787e-06	
0.18595	-0.00411355	-0.00822711	-0.00411355	8.22711e-06	-4.11355e-06	
0.186	-0.00409923	-0.00819846	-0.00409923	8.19846e-06	-4.09923e-06	
0.18605	-0.0040849	-0.0081698	-0.0040849	8.1698e-06	-4.0849e-06	
0.1861	-0.00407056	-0.00814111	-0.00407056	8.14111e-06	-4.07056e-06	
0.18615	-0.0040562	-0.0081124	-0.0040562	8.1124e-06	-4.0562e-06	
0.1862	-0.00404184	-0.00808368	-0.00404184	8.08368e-06	-4.04184e-06	
0.18625	-0.00402747	-0.00805493	-0.00402747	8.05493e-06	-4.02747e-06	
0.1863	-0.00401308	-0.00802617	-0.00401308	8.02617e-06	-4.01308e-06	
0.18635	-0.00399869	-0.00799738	-0.00399869	7.99738e-06	-3.99869e-06	
0.1864	-0.00398429	-0.00796858	-0.00398429	7.96858e-06	-3.98429e-06	
0.18645	-0.00396988	-0.00793975	-0.00396988	7.93975e-06	-3.96988e-06	
0.1865	-0.00395546	-0.00791091	-0.00395546	7.91091e-06	-3.95546e-06	
0.18655	-0.00394102	-0.00788205	-0.00394102	7.88205e-06	-3.94102e-06	
0.1866	-0.00392658	-0.00785316	-0.00392658	7.85316e-06	-3.92658e-06	
0.18665	-0.00391213	-0.00782426	-0.00391213	7.82426e-06	-3.91213e-06	
0.1867	-0.00389767	-0.00779534	-0.00389767	7.79534e-06	-3.89767e-06	
0.18675	-0.0038832	-0.0077664	-0.0038832	7.7664e-06	-3.8832e-06	
0.1868	-0.00386872	-0.00773744	-0.00386872	7.73744e-06	-3.86872e-06	
0.18685	-0.00385423	-0.00770846	-0.00385423	7.70846e-06	-3.85423e-06	
0.1869	-0.00383973	-0.00767946	-0.00383973	7.67946e-06	-3.83973e-06	
0.18695	-0.00382522	-0.00765044	-0.00382522	7.65044e-06	-3.82522e-06	
0.187	-0.0038107	-0.00762141	-0.0038107	7.62141e-06	-3.8107e-06	
0.18705	-0.00379618	-0.00759235	-0.00379618	7.59235e-06	-3.79618e-06	
0.1871	-0.00378164	-0.00756328	-0.00378164	7.56328e-06	-3.78164e-06	
0.18715	-0.00376709	-0.00753419	-0.00376709	7.53419e-06	-3.76709e-06	
0.1872	-0.00375254	-0.00750508	-0.00375254	7.50508e-06	-3.75254e-06	
0.18725	-0.00373797	-0.00747595	-0.00373797	7.47595e-06	-3.73797e-06	
0.1873	-0.0037234	-0.0074468	-0.0037234	7.4468e-06	-3.7234e-06	
0.18735	-0.00370882	-0.00741763	-0.00370882	7.41763e-06	-3.70882e-06	
0.1874	-0.00369422	-0.00738845	-0.00369422	7.38845e-06	-3.69422e-06	
0.18745	-0.00367962	-0.00735925	-0.00367962	7.35925e-06	-3.67962e-06	
0.1875	-0.00366501	-0.00733002	-0.00366501	7.33002e-06	-3.66501e-06	
0.18755	-0.00365039	-0.00730079	-0.00365039	7.30079e-06	-3.65039e-06	
0.1876	-0.00363576	-0.00727153	-0.00363576	7.27153e-06	-3.63576e-06	
0.18765	-0.00362113	-0.00724225	-0.00362113	7.24225e-06	-3.62113e-06	
0.1877	-0.00360648	-0.00721296	-0.00360648	7.21296e-06	-3.60648e-06	
0.18775	-0.00359183	-0.00718365	-0.00359183	7.18365e-06	-3.59183e-06	
0.1878	-0.00357716	-0.00715432	-0.00357716	7.15432e-06	-3.57716e-06	
0.18785	-0.00356249	-0.00712498	-0.00356249	7.12498e-06	-3.56249e-06	
0.1879	-0.00354781	-0.00709561	-0.00354781	7.09561e-06	-3.54781e-06	
0.18795	-0.00353312	-0.00706623	-0.00353312	7.06623e-06	-3.53312e-06	
0.188	-0.00351842	-0.00703683	-0.00351842	7.03683e-06	-3.51842e-06	
0.18805	-0.00350371	-0.00700742	-0.00350371	7.00742e-06	-3.50371e-06	
0.1881	-0.00348899	-0.00697798	-0.00348899	6.97798e-06	-3.48899e-06	
0.18815	-0.00347427	-0.00694853	-0.00347427	6.94853e-06	-3.47427e-06	
0.1882	-0.00345953	-0.00691907	-0.00345953	6.91907e-06	-3.45953e-06	
0.18825	-0.00344479	-0.00688958	-0.00344479	6.88958e-06	-3.44479e-06	
0.1883	-0.00343004	-0.00686008	-0.00343004	6.86008e-06	-3.43004e-06	
0.18835	-0.00341528	-0.00683056	-0.00341528	6.83056e-06	-3.41528e-06	
0.1884	-0.00340051	-0.00680103	-0.00340051	6.80103e-06	-3.40051e-06	
0.18845	-0.00338574	-0.00677147	-0.00338574	6.77147e-06	-3.38574e-06	
0.1885	-0.00337095	-0.00674191	-0.00337095	6.74191e-06	-3.37095e-06	
0.18855	-0.00335616	-0.00671232	-0.00335616	6.71232e-06	-3.35616e-06	
0.1886	-0.00334136	-0.00668272	-0.00334136	6.68272e-06	-3.34136e-06	
0.18865	-0.00332655	-0.0066531	-0.00332655	6.6531e-06	-3.32655e-06	
0.1887	-0.00331173	-0.00662346	-0.00331173	6.62346e-06	-3.31173e-06	
0.18875	-0.00329691	-0.00659381	-0.00329691	6.59381e-06	-3.29691e-06	
0.1888	-0.00328207	-0.00656415	-0.00328207	6.56415e-06	-3.28207e-06	
0.18885	-0.00326723	-0.00653446	-0.00326723	6.53446e-06	-3.26723e-06	
0.1889	-0.00325238	-0.00650476	-0.00325238	6.50476e-06	-3.25238e-06	
0.18895	-0.00323752	-0.00647505	-0.00323752	6.47505e-06	-3.23752e-06	
0.189	-0.00322266	-0.00644531	-0.00322266	6.44531e-06	-3.22266e-06	
0.18905	-0.00320778	-0.00641557	-0.00320778	6.41557e-06	-3.20778e-06	
0.1891	-0.0031929	-0.0063858	-0.0031929	6.3858e-06	-3.1929e-06	
0.18915	-0.00317801	-0.00635602	-0.00317801	6.35602e-06	-3.17801e-06	
0.1892	-0.00316311	-0.00632623	-0.00316311	6.32623e-06	-3.16311e-06	
0.18925	-0.00314821	-0.00629642	-0.00314821	6.29642e-06	-3.14821e-06	
0.1893	-0.0031333	-0.00626659	-0.0031333	6.26659e-06	-3.1333e-06	
0.18935	-0.00311837	-0.00623675	-0.00311837	6.23675e-06	-3.11837e-06	
0.1894	-0.00310345	-0.00620689	-0.00310345	6.20689e-06	-3.10345e-06	
0.18945	-0.00308851	-0.00617702	-0.00308851	6.17702e-06	-3.08851e-06	
0.1895	-0.00307357	-0.00614713	-0.00307357	6.14713e-06	-3.07357e-06	
0.18955	-0.00305861	-0.00611723	-0.00305861	6.11723e-06	-3.05861e-06	
0.1896	-0.00304366	-0.00608731	-0.00304366	6.08731e-06	-3.04366e-06	
0.18965	-0.00302869	-0.00605738	-0.00302869	6.05738e-06	-3.02869e-06	
0.1897	-0.00301372	-0.00602743	-0.00301372	6.02743e-06	-3.01372e-06	
0.18975	-0.00299873	-0.00599747	-0.00299873	5.99747e-06	-2.99873e-06	
0.1898	-0.00298375	-0.00596749	-0.00298375	5.96749e-06	-2.98375e-06	
0.18985	-0.00296875	-0.0059375	-0.00296875	5.9375e-06	-2.96875e-06	
0.1899	-0.00295375	-0.00590749	-0.00295375	5.90749e-06	-2.95375e-06	
0.18995	-0.00293874	-0.00587747	-0.00293874	5.87747e-06	-2.93874e-06	
0.19	-0.00292372	-0.00584743	-0.00292372	5.84743e-06	-2.92372e-06	
0.19005	-0.00290869	-0.00581738	-0.00290869	5.81738e-06	-2.90869e-06	
0.1901	-0.00289366	-0.00578732	-0.00289366	5.78732e-06	-2.89366e-06	
0.19015	-0.00287862	-0.00575724	-0.00287862	5.75724e-06	-2.87862e-06	
0.1902	-0.00286357	-0.00572715	-0.00286357	5.72715e-06	-2.86357e-06	
0.19025	-0.00284852	-0.00569704	-0.00284852	5.69704e-06	-2.84852e-06	
0.1903	-0.00283346	-0.00566692	-0.00283346	5.66692e-06	-2.83346e-06	
0.19035	-0.00281839	-0.00563678	-0.00281839	5.63678e-06	-2.81839e-06	
0.1904	-0.00280332	-0.00560663	-0.00280332	5.60663e-06	-2.80332e-06	
0.19045	-0.00278823	-0.00557647	-0.00278823	5.57647e-06	-2.78823e-06	
0.1905	-0.00277315	-0.00554629	-0.00277315	5.54629e-06	-2.77315e-06	
0.19055	-0.00275805	-0.0055161	-0.00275805	5.5161e-06	-2.75805e-06	
0.1906	-0.00274295	-0.0054859	-0.00274295	5.4859e-06	-2.74295e-06	
0.19065	-0.00272784	-0.00545568	-0.00272784	5.45568e-06	-2.72784e-06	
0.1907	-0.00271272	-0.00542545	-0.00271272	5.42545e-06	-2.71272e-06	
0.19075	-0.0026976	-0.0053952	-0.0026976	5.3952e-06	-2.6976e-06	
0.1908	-0.00268247	-0.00536495	-0.00268247	5.36495e-06	-2.68247e-06	
0.19085	-0.00266734	-0.00533468	-0.00266734	5.33468e-06	-2.66734e-06	
0.1909	-0.0026522	-0.00530439	-0.0026522	5.30439e-06	-2.6522e-06	
0.19095	-0.00263705	-0.00527409	-0.00263705	5.27409e-06	-2.63705e-06	
0.191	-0.00262189	-0.00524378	-0.00262189	5.24378e-06	-2.62189e-06	
0.19105	-0.00260673	-0.00521346	-0.00260673	5.21346e-06	-2.60673e-06	
0.1911	-0.00259156	-0.00518312	-0.00259156	5.18312e-06	-2.59156e-06	
0.19115	-0.00257639	-0.00515278	-0.00257639	5.15278e-06	-2.57639e-06	
0.1912	-0.00256121	-0.00512241	-0.00256121	5.12241e-06	-2.56121e-06	
0.19125	-0.00254602	-0.00509204	-0.00254602	5.09204e-06	-2.54602e-06	
0.1913	-0.00253083	-0.00506165	-0.00253083	5.06165e-06	-2.53083e-06	
0.19135	-0.00251563	-0.00503125	-0.00251563	5.03125e-06	-2.51563e-06	
0.1914	-0.00250042	-0.00500084	-0.00250042	5.00084e-06	-2.50042e-06	
0.19145	-0.00248521	-0.00497042	-0.00248521	4.97042e-06	-2.48521e-06	
0.1915	-0.00246999	-0.00493998	-0.00246999	4.93998e-06	-2.46999e-06	
0.19155	-0.00245477	-0.00490953	-0.00245477	4.90953e-06	-2.45477e-06	
0.1916	-0.00243954	-0.00487907	-0.00243954	4.87907e-06	-2.43954e-06	
0.19165	-0.0024243	-0.0048486	-0.0024243	4.8486e-06	-2.4243e-06	
0.1917	-0.00240906	-0.00481811	-0.00240906	4.81811e-06	-2.40906e-06	
0.19175	-0.00239381	-0.00478762	-0.00239381	4.78762e-06	-2.39381e-06	
0.1918	-0.00237855	-0.00475711	-0.00237855	4.75711e-06	-2.37855e-06	
0.19185	-0.00236329	-0.00472659	-0.00236329	4.72659e-06	-2.36329e-06	
0.1919	-0.00234803	-0.00469606	-0.00234803	4.69606e-06	-2.34803e-06	
0.19195	-0.00233276	-0.00466551	-0.00233276	4.66551e-06	-2.33276e-06	
0.192	-0.00231748	-0.00463496	-0.00231748	4.63496e-06	-2.31748e-06	
0.19205	-0.0023022	-0.00460439	-0.0023022	4.60439e-06	-2.3022e-06	
0.1921	-0.00228691	-0.00457381	-0.00228691	4.57381e-06	-2.28691e-06	
0.19215	-0.00227161	-0.00454322	-0.00227161	4.54322e-06	-2.27161e-06	
0.1922	-0.00225631	-0.00451262	-0.00225631	4.51262e-06	-2.25631e-06	
0.19225	-0.00224101	-0.00448201	-0.00224101	4.48201e-06	-2.24101e-06	
0.1923	-0.0022257	-0.00445139	-0.0022257	4.45139e-06	-2.2257e-06	
0.19235	-0.00221038	-0.00442076	-0.00221038	4.42076e-06	-2.21038e-06	
0.1924	-0.00219506	-0.00439011	-0.00219506	4.39011e-06	-2.19506e-06	
0.19245	-0.00217973	-0.00435946	-0.00217973	4.35946e-06	-2.17973e-06	
0.1925	-0.0021644	-0.00432879	-0.0021644	4.32879e-06	-2.1644e-06	
0.19255	-0.00214906	-0.00429812	-0.00214906	4.29812e-06	-2.14906e-06	
0.1926	-0.00213371	-0.00426743	-0.00213371	4.26743e-06	-2.13371e-06	
0.19265	-0.00211837	-0.00423673	-0.00211837	4.23673e-06	-2.11837e-06	
0.1927	-0.00210301	-0.00420602	-0.00210301	4.20602e-06	-2.10301e-06	
0.19275	-0.00208765	-0.0041753	-0.00208765	4.1753e-06	-2.08765e-06	
0.1928	-0.00207229	-0.00414458	-0.00207229	4.14458e-06	-2.07229e-06	
0.19285	-0.00205692	-0.00411384	-0.00205692	4.11384e-06	-2.05692e-06	
0.1929	-0.00204154	-0.00408309	-0.00204154	4.08309e-06	-2.04154e-06	
0.19295	-0.00202616	-0.00405233	-0.00202616	4.05233e-06	-2.02616e-06	
0.193	-0.00201078	-0.00402156	-0.00201078	4.02156e-06	-2.01078e-06	
0.19305	-0.00199539	-0.00399078	-0.00199539	3.99078e-06	-1.99539e-06	
0.1931	-0.00198	-0.00395999	-0.00198	3.95999e-06	-1.98e-06	
0.19315	-0.0019646	-0.00392919	-0.0019646	3.92919e-06	-1.9646e-06	
0.1932	-0.00194919	-0.00389838	-0.00194919	3.89838e-06	-1.94919e-06	
0.19325	-0.00193378	-0.00386756	-0.00193378	3.86756e-06	-1.93378e-06	
0.1933	-0.00191837	-0.00383674	-0.00191837	3.83674e-06	-1.91837e-06	
0.19335	-0.00190295	-0.0038059	-0.00190295	3.8059e-06	-1.90295e-06	
0.1934	-0.00188753	-0.00377505	-0.00188753	3.77505e-06	-1.88753e-06	
0.19345	-0.0018721	-0.0037442	-0.0018721	3.7442e-06	-1.8721e-06	
0.1935	-0.00185667	-0.00371333	-0.00185667	3.71333e-06	-1.85667e-06	
0.19355	-0.00184123	-0.00368246	-0.00184123	3.68246e-06	-1.84123e-06	
0.1936	-0.00182579	-0.00365157	-0.00182579	3.65157e-06	-1.82579e-06	
0.19365	-0.00181034	-0.00362068	-0.00181034	3.62068e-06	-1.81034e-06	
0.1937	-0.00179489	-0.00358978	-0.00179489	3.58978e-06	-1.79489e-06	
0.19375	-0.00177944	-0.00355887	-0.00177944	3.55887e-06	-1.77944e-06	
0.1938	-0.00176398	-0.00352795	-0.00176398	3.52795e-06	-1.76398e-06	
0.19385	-0.00174851	-0.00349702	-0.00174851	3.49702e-06	-1.74851e-06	
0.1939	-0.00173304	-0.00346609	-0.00173304	3.46609e-06	-1.73304e-06	
0.19395	-0.00171757	-0.00343514	-0.00171757	3.43514e-06	-1.71757e-06	
0.194	-0.00170209	-0.00340419	-0.00170209	3.40419e-06	-1.70209e-06	
0.19405	-0.00168661	-0.00337323	-0.00168661	3.37323e-06	-1.68661e-06	
0.1941	-0.00167113	-0.00334226	-0.00167113	3.34226e-06	-1.67113e-06	
0.19415	-0.00165564	-0.00331128	-0.00165564	3.31128e-06	-1.65564e-06	
0.1942	-0.00164015	-0.00328029	-0.00164015	3.28029e-06	-1.64015e-06	
0.19425	-0.00162465	-0.0032493	-0.00162465	3.2493e-06	-1.62465e-06	
0.1943	-0.00160915	-0.0032183	-0.00160915	3.2183e-06	-1.60915e-06	
0.19435	-0.00159364	-0.00318729	-0.00159364	3.18729e-06	-1.59364e-06	
0.1944	-0.00157813	-0.00315627	-0.00157813	3.15627e-06	-1.57813e-06	
0.19445	-0.00156262	-0.00312524	-0.00156262	3.12524e-06	-1.56262e-06	
0.1945	-0.0015471	-0.00309421	-0.0015471	3.09421e-06	-1.5471e-06	
0.19455	-0.00153158	-0.00306317	-0.00153158	3.06317e-06	-1.53158e-06	
0.1946	-0.00151606	-0.00303212	-0.00151606	3.03212e-06	-1.51606e-06	
0.19465	-0.00150053	-0.00300106	-0.00150053	3.00106e-06	-1.50053e-06	
0.1947	-0.001485	-0.00297	-0.001485	2.97e-06	-1.485e-06	
0.19475	-0.00146946	-0.00293893	-0.00146946	2.93893e-06	-1.46946e-06	
0.1948	-0.00145392	-0.00290785	-0.00145392	2.90785e-06	-1.45392e-06	
0.19485	-0.00143838	-0.00287676	-0.00143838	2.87676e-06	-1.43838e-06	
0.1949	-0.00142283	-0.00284567	-0.00142283	2.84567e-06	-1.42283e-06	
0.19495	-0.00140728	-0.00281457	-0.00140728	2.81457e-06	-1.40728e-06	
0.195	-0.00139173	-0.00278346	-0.00139173	2.78346e-06	-1.39173e-06	
0.19505	-0.00137617	-0.00275235	-0.00137617	2.75235e-06	-1.37617e-06	
0.1951	-0.00136061	-0.00272123	-0.00136061	2.72123e-06	-1.36061e-06	
0.19515	-0.00134505	-0.0026901	-0.00134505	2.6901e-06	-1.34505e-06	
0.1952	-0.00132948	-0.00265897	-0.00132948	2.65897e-06	-1.32948e-06	
0.19525	-0.00131391	-0.00262783	-0.00131391	2.62783e-06	-1.31391e-06	
0.1953	-0.00129834	-0.00259668	-0.00129834	2.59668e-06	-1.29834e-06	
0.19535	-0.00128276	-0.00256553	-0.00128276	2.56553e-06	-1.28276e-06	
0.1954	-0.00126718	-0.00253437	-0.00126718	2.53437e-06	-1.26718e-06	
0.19545	-0.0012516	-0.0025032	-0.0012516	2.5032e-06	-1.2516e-06	
0.1955	-0.00123601	-0.00247203	-0.00123601	2.47203e-06	-1.23601e-06	
0.19555	-0.00122043	-0.00244085	-0.00122043	2.44085e-06	-1.22043e-06	
0.1956	-0.00120483	-0.00240967	-0.00120483	2.40967e-06	-1.20483e-06	
0.19565	-0.00118924	-0.00237848	-0.00118924	2.37848e-06	-1.18924e-06	
0.1957	-0.00117364	-0.00234728	-0.00117364	2.34728e-06	-1.17364e-06	
0.19575	-0.00115804	-0.00231608	-0.00115804	2.31608e-06	-1.15804e-06	
0.1958	-0.00114244	-0.00228487	-0.00114244	2.28487e-06	-1.14244e-06	
0.19585	-0.00112683	-0.00225366	-0.00112683	2.25366e-06	-1.12683e-06	
0.1959	-0.00111122	-0.00222244	-0.00111122	2.22244e-06	-1.11122e-06	
0.19595	-0.00109561	-0.00219122	-0.00109561	2.19122e-06	-1.09561e-06	
0.196	-0.00107999	-0.00215999	-0.00107999	2.15999e-06	-1.07999e-06	
0.19605	-0.00106438	-0.00212875	-0.00106438	2.12875e-06	-1.06438e-06	
0.1961	-0.00104876	-0.00209751	-0.00104876	2.09751e-06	-1.04876e-06	
0.19615	-0.00103313	-0.00206627	-0.00103313	2.06627e-06	-1.03313e-06	
0.1962	-0.00101751	-0.00203502	-0.00101751	2.03502e-06	-1.01751e-06	
0.19625	-0.00100188	-0.00200376	-0.00100188	2.00376e-06	-1.00188e-06	
0.1963	-0.00098625	-0.0019725	-0.00098625	1.9725e-06	-9.8625e-07	
0.19635	-0.000970618	-0.00194124	-0.000970618	1.94124e-06	-9.70618e-07	
0.1964	-0.000954983	-0.00190997	-0.000954983	1.90997e-06	-9.54983e-07	
0.19645	-0.000939346	-0.00187869	-0.000939346	1.87869e-06	-9.39346e-07	
0.1965	-0.000923706	-0.00184741	-0.000923706	1.84741e-06	-9.23706e-07	
0.19655	-0.000908064	-0.00181613	-0.000908064	1.81613e-06	-9.08064e-07	
0.1966	-0.00089242	-0.00178484	-0.00089242	1.78484e-06	-8.9242e-07	
0.19665	-0.000876773	-0.00175355	-0.000876773	1.75355e-06	-8.76773e-07	
0.1967	-0.000861125	-0.00172225	-0.000861125	1.72225e-06	-8.61125e-07	
0.19675	-0.000845474	-0.00169095	-0.000845474	1.69095e-06	-8.45474e-07	
